id,name,description,created_at,is_team_based,invite_code,admins,rules,participants,events,memories
1ba2b77b-4fb3-4ce8-a14d-cd25e1ae2477,Lega Individuale No Admin,,2025-06-03 23:01:18.840093+00,false,b60e0c68-0,"[""635c455b-667f-4756-a731-3aa826ef280e""]","[{""name"": ""Obbliga il barista a fare un drink inventato da te (robe assurde)."", ""points"": 3.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.104612""}, {""name"": ""Contratta all'eccesso con un venditore ambulante."", ""points"": 3.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105034""}, {""name"": ""Fai credere di essere una celebrità/influencer e ricevi un beneficio in cambio."", ""points"": 6.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105035""}, {""name"": ""Scambiati l'IG o il numero di telefono con una ragazza."", ""points"": 3.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105036""}, {""name"": ""Offri un giro di shot ai bros."", ""points"": 4.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105040""}, {""name"": ""Limone duro con una persona conosciuta il giorno stesso."", ""points"": 6.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105040""}, {""name"": ""Preliminari? Va bene lo stessoooo."", ""points"": 8.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105041""}, {""name"": ""Fai un tuffo notturno (nudo) in mare o in piscina e non coprirti quando esci."", ""points"": 5.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105042""}, {""name"": ""“Passa la notte” con un ragazza."", ""points"": 10.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105043""}, {""name"": ""Passa tutta la serata con gli occhiali da sole."", ""points"": 2.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105093""}, {""name"": ""Offri un drink a una ragazza appena conosciuta."", ""points"": 4.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105094""}, {""name"": ""Fai una foto con una ragazza e tienila come blocco schermo per tutto il giorno."", ""points"": 3.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105095""}, {""name"": ""Fallo con almeno due persone in contemporanea."", ""points"": 20.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105096""}, {""name"": ""Rimorchia una straniera."", ""points"": 5.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105097""}, {""name"": ""Partecipa ad un boat party/pool party."", ""points"": 3.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105097""}, {""name"": ""Fingiti un fotografo o pr per rimorchiare ragazze."", ""points"": 5.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105098""}, {""name"": ""Bacio a tre (idolo)."", ""points"": 8.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105099""}, {""name"": ""Fai mettere la canzone scelta da te al DJ."", ""points"": 5.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105100""}, {""name"": ""Scegli un ragazza e falle un complimento molto esagerato."", ""points"": 5.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:00:34.105100""}, {""name"": ""Perdi portafoglio, telefono o documenti."", ""points"": -3.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105101""}, {""name"": ""Prendi un palo (capita anche ai migliori)."", ""points"": -0.5, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105179""}, {""name"": ""Rompi un oggetto nell'alloggio."", ""points"": -2.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105180""}, {""name"": ""Litighi con un estraneo o ti fai buttare fuori."", ""points"": -8.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105181""}, {""name"": ""Versi accidentalmente una bevanda addosso a qualcuno."", ""points"": -4.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105182""}, {""name"": ""Perdi le chiavi della stanza."", ""points"": -5.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105183""}, {""name"": ""Piangi in discoteca per un crollo emotivo alcolico."", ""points"": -5.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105183""}, {""name"": ""Litighi da ubriaco con un'amico del gruppo."", ""points"": -8.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105184""}, {""name"": ""Ti addormenti prima delle 24."", ""points"": -7.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105185""}, {""name"": ""Dimentichi di portare un oggetto utile per il gruppo (es: crema solare)"", ""points"": -3.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105186""}, {""name"": ""Un evento inaspettato fa floppare “la nottata d'amore”."", ""points"": -5.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105186""}, {""name"": ""Rifiuti una ragazza (bro vola basso)"", ""points"": -4.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105187""}, {""name"": ""Bevi solo acqua per tutto il giorno."", ""points"": -5.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105188""}, {""name"": ""Vomiti tutto."", ""points"": -8.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105189""}, {""name"": ""Non hai messo nessuna storia taggando @fantavacanze"", ""points"": -1000.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:00:34.105189""}]","[{""name"": ""Vibe Tech"", ""type"": ""individual"", ""points"": 0.0, ""userId"": ""635c455b-667f-4756-a731-3aa826ef280e"", ""bonusTotal"": 0.0, ""malusTotal"": 0.0}, {""name"": ""Vision Hub"", ""type"": ""individual"", ""points"": 0, ""userId"": ""e68bc216-03b6-471b-b006-3ee5d261970d"", ""bonusTotal"": 0, ""malusTotal"": 0}, {""name"": ""Alex"", ""type"": ""individual"", ""points"": 0, ""userId"": ""de20f334-be48-4261-be46-d0813b601222"", ""bonusTotal"": 0, ""malusTotal"": 0}, {""name"": ""Alex"", ""type"": ""individual"", ""points"": 0, ""userId"": ""9cb9f8e1-26ab-4f1b-902c-169942c08b21"", ""bonusTotal"": 0, ""malusTotal"": 0}, {""name"": ""Alex Raita"", ""type"": ""individual"", ""points"": 0, ""userId"": ""1c653926-d26f-4fdd-a53d-c4ba64386920"", ""bonusTotal"": 0, ""malusTotal"": 0}, {""name"": ""Officina Della Birra"", ""type"": ""individual"", ""points"": 0, ""userId"": ""4f479314-a1cb-4eb4-bec7-3a47b8f42140"", ""bonusTotal"": 0, ""malusTotal"": 0}]",[],[]
483421bf-6649-4065-acb1-76564a8dcad9,Lega A Squadre No Admin,,2025-06-03 23:15:23.095013+00,true,769251e8-7,"[""635c455b-667f-4756-a731-3aa826ef280e""]","[{""name"": ""Bonus di Prova"", ""points"": 5.0, ""rule_type"": ""bonus"", ""created_at"": ""2025-06-03T23:15:11.697504""}, {""name"": ""Malus di prova"", ""points"": -5.0, ""rule_type"": ""malus"", ""created_at"": ""2025-06-03T23:15:19.448128""}]","[{""name"": ""Team di Vibe Tech"", ""type"": ""team"", ""points"": 0.0, ""members"": [{""name"": ""Vibe Tech"", ""points"": 0.0, ""userId"": ""635c455b-667f-4756-a731-3aa826ef280e""}, {""name"": ""Vision Hub"", ""points"": 0.0, ""userId"": ""e68bc216-03b6-471b-b006-3ee5d261970d""}], ""captainId"": ""635c455b-667f-4756-a731-3aa826ef280e"", ""bonusTotal"": 0.0, ""malusTotal"": 0.0, ""teamLogoUrl"": null}, {""name"": ""Los Chiavadores"", ""type"": ""team"", ""points"": 0, ""members"": [{""name"": ""Alex"", ""points"": 0.0, ""userId"": ""de20f334-be48-4261-be46-d0813b601222""}, {""name"": ""Alex"", ""points"": 0.0, ""userId"": ""9cb9f8e1-26ab-4f1b-902c-169942c08b21""}], ""captainId"": ""de20f334-be48-4261-be46-d0813b601222"", ""bonusTotal"": 0, ""malusTotal"": 0}, {""name"": ""Team Alex"", ""type"": ""team"", ""points"": 0, ""members"": [{""name"": ""Alex Raita"", ""points"": 0.0, ""userId"": ""1c653926-d26f-4fdd-a53d-c4ba64386920""}, {""name"": ""Officina Della Birra"", ""points"": 0.0, ""userId"": ""4f479314-a1cb-4eb4-bec7-3a47b8f42140""}], ""captainId"": ""1c653926-d26f-4fdd-a53d-c4ba64386920"", ""bonusTotal"": 0, ""malusTotal"": 0}]",[],[]
